Model Year,Mfr Name,Division,Carline,Verify Mfr Cd,Index (Model Type Index),City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,City Unrd Adj FE - Conventional Fuel,Hwy Unrd Adj FE - Conventional Fuel,Comb Unrd Adj FE - Conventional Fuel
2019,BMW,Mini,COOPER S COUNTRYMAN ALL4,BMX,62,28.6304,44.2,34.0236,22.4161,30.7898,25.542
2019,BMW,Mini,COOPER S COUNTRYMAN ALL4,BMX,63,26.3628,43.3584,32.0089,20.7917,30.2601,24.199
2019,BMW,Mini,JCW COUNTRYMAN ALL4,BMX,86,28.2943,43.3,33.522,22.1768,30.2233,25.1953
2019,BMW,Mini,JCW COUNTRYMAN ALL4,BMX,87,26.3628,43.3584,32.0089,20.7917,30.2601,24.199
2019,BMW,Mini,JOHN COOPER WORKS CLUBMAN ALL4,BMX,80,28.7525,44.4546,34.1863,22.5029,30.9496,25.6535
2019,BMW,Mini,JOHN COOPER WORKS CLUBMAN ALL4,BMX,81,26.1675,43.7244,31.9385,20.6507,30.4907,24.1592
2019,Nissan,NISSAN,ALTIMA,NSX,211,38.5,57.1,45.1129,28,38.6671,32
2019,Nissan,NISSAN,ALTIMA AWD,NSX,213,34.8247,52.547,41.0557,26,35.9375,30.2172
2019,Nissan,NISSAN,ALTIMA AWD SR/PLATINUM,NSX,214,34.1,51.2,40.1315,25,35.1195,29
2019,Nissan,NISSAN,ALTIMA SR/PLATINUM,NSX,221,32.8988,49.0495,38.6215,25.4106,33.8035,28.6068
2019,Nissan,NISSAN,ALTIMA SR/PLATINUM,NSX,212,35.9,53.6,42.1659,27.4682,36.5736,30.9338
2019,Nissan,NISSAN,SENTRA,NSX,128,36.2,49.5,41.1789,27,33,29
2019,Nissan,NISSAN,SENTRA,NSX,9,37.8112,55.7942,44.2257,28.7585,37,32.2567
2019,Nissan,NISSAN,SENTRA,NSX,6,34.5,52.2,40.7121,26.5132,35,29.9942
2019,Nissan,NISSAN,SENTRA NISMO,NSX,129,34.4,46.4,38.9307,25,30,27
2019,Nissan,NISSAN,SENTRA NISMO,NSX,127,33.7,46.4,38.4338,25,31,27
2019,Rolls-Royce,Rolls-Royce Motor Cars Limited,Wraith,RRG,7,14.6249,25.1204,18.0113,11.9883,18.2739,14.1837
2019,Subaru,Subaru,IMPREZA 4-Door,FJX,5,36.4445,55.3594,43.0661,27.8373,37.63,31.5296
2019,Subaru,Subaru,IMPREZA 4-Door,FJX,3,30.5,45.4,35.785,23.7377,31.5415,26.7117
2019,Subaru,Subaru,IMPREZA 4-Door SPORT,FJX,30,35.4,52.3,41.4234,27.1281,35.7879,30.443
2019,Subaru,Subaru,IMPREZA 4-Door SPORT,FJX,29,30,44.2,35.0701,23.3858,30.7898,26.2235
2019,Subaru,Subaru,LEGACY,FJX,8,32.8086,48.7955,38.4822,25.3481,33.6473,28.5128
2019,Subaru,Subaru,LEGACY,FJX,13,24.9,40.3,30.071,19.7311,28.3185,22.8491
2019,Toyota,TOYOTA,AVALON,TYX,10,27.4,44.3325,33.0868,21.5376,30.873,24.9298
2019,Toyota,TOYOTA,AVALON HYBRID,TYX,37,59.1,59.5,59.2793,43.237,43.213,43.2262
2019,Toyota,TOYOTA,AVALON HYBRID XLE,TYX,38,60.7999,61.4661,61.0979,42.9632,44.48,43.6328
2019,Toyota,TOYOTA,AVALON XLE,TYX,36,28.4,46.9,34.5291,22.2521,32.4757,25.9247
2019,Toyota,TOYOTA,CAMRY,TYX,31,39.1,61.8,46.8427,29,41.4291,33.9783
2019,Toyota,TOYOTA,CAMRY,TYX,28,28.6,47.8,34.9101,22.3944,33.0332,26.1901
2019,Toyota,TOYOTA,CAMRY HYBRID LE,TYX,32,71.6856,71.9,71.7819,50.9899,52.7112,51.7504
2019,Toyota,TOYOTA,CAMRY HYBRID XLE/SE,TYX,33,61.7,64.5,62.9293,44.1939,47,46.2351
2019,Toyota,TOYOTA,CAMRY LE/SE,TYX,27,36.5667,57.5292,43.7386,27.92,38.9217,31.9889
2019,Toyota,TOYOTA,CAMRY XLE/XSE,TYX,30,37,58.2,44.254,28.2127,39.3186,32.3209
2019,Toyota,TOYOTA,CAMRY XSE,TYX,29,28.1199,46.1,34.1058,22.0524,31.9782,25.6327
2019,Toyota,TOYOTA,COROLLA,TYX,52,37.3,53.3,43.1256,28.4148,36.3927,31.5246
2019,Toyota,TOYOTA,COROLLA,TYX,53,36.8,51.4,42.1932,28.0777,35.2413,30.9046
2019,Toyota,TOYOTA,COROLLA,TYX,54,35.7065,51.4015,41.3942,27.3367,35.2422,30.406
2019,Toyota,TOYOTA,COROLLA LE ECO,TYX,55,40.5,58.6,47.038,30,39.5547,34.0354
2019,Toyota,TOYOTA,COROLLA LE ECO,TYX,56,38.9,55.3,44.8909,29.4867,37.5944,32.6559
2019,Volkswagen Group of,Volkswagen,Passat,VGA,6,32.8,53,39.5901,25.2941,36.0541,29.218
2019,Volvo,"Volvo Cars of North America, LLC",S90 AWD,VVX,118,26.5925,45.0498,32.6036,20.9573,31.3226,24.6242
2019,Volvo,"Volvo Cars of North America, LLC",S90 AWD,VVX,119,28.4,45.3,34.1297,22.2521,31.4791,25.6332
2019,Volvo,"Volvo Cars of North America, LLC",S90 FWD,VVX,117,30.5,52.3,37.5418,23,35,27
2019,Volkswagen Group of,Audi,A8L,VGA,25,23.6,38.6,28.6016,18.7801,27.2277,21.8276
2019,BMW,BMW,330i xDrive Gran Turismo,BMX,326,29.8277,47.5509,35.8387,23.2643,32.8791,26.7896
2019,BMW,BMW,340i xDrive Gran Turismo,BMX,343,25.0916,41.1098,30.4266,19.8706,28.8352,23.1027
2019,BMW,BMW,640i xDrive Gran Turismo,BMX,646,25,39.9955,30.074,19.8039,28.1237,22.8452
2019,BMW,BMW,740i,BMX,741,26.2806,41.7195,31.5315,20.7323,29.223,23.8507
2019,BMW,BMW,740i xDrive,BMX,742,25.0916,41.1098,30.4266,19.8706,28.8352,23.1027
2019,BMW,BMW,750i,BMX,750,22.0575,36.5631,26.8512,17.6412,25.9097,20.5995
2019,BMW,BMW,750i xDrive,BMX,753,21.321,34.5151,25.7507,17.0934,24.5722,19.8061
2019,BMW,BMW,Alpina B7 xDrive,BMX,757,21.321,34.5151,25.7507,17.0934,24.5722,19.8061
2019,BMW,BMW,M760i xDrive,BMX,760,16.3425,27.4,19.9689,13.3195,19.8273,15.6278
2019,General Motors,Cadillac,CT6,GMX,405,33.0973,50.8,39.2527,24,34.1823,28
2019,General Motors,Cadillac,CT6 AWD,GMX,403,22.4,36.3,27.0634,17.8951,25.7386,20.7391
2019,General Motors,Cadillac,CT6 AWD,GMX,401,22.6563,38.002,27.6876,18.0847,26.842,21.1967
2019,General Motors,Cadillac,XTS,GMX,79,23.3213,39.0674,28.4883,18.5752,27.5285,21.7599
2019,General Motors,Cadillac,XTS AWD,GMX,192,22.4,37.2,27.2849,17,26.3231,20
2019,General Motors,Cadillac,XTS AWD,GMX,142,19.4,32.5,23.6986,15.6519,23.244,18.3488
2019,General Motors,Chevrolet,IMPALA,GMX,236,27.6,41.9,32.6079,21.6809,29.3376,24.566
2019,General Motors,Chevrolet,IMPALA,GMX,82,23.5,39.4,28.7145,18.7066,27.7421,21.9191
2019,General Motors,Chevrolet,IMPALA,GMX,161,23.2,39.4,28.4671,18.4859,27.7421,21.7518
2019,FCA US LLC,Chrysler,300,CRX,8,23.9,43.1,29.8923,19.0003,30.0971,22.7798
2019,FCA US LLC,Chrysler,300,CRX,7,23.9,43.1,29.8923,19.0003,30.0971,22.7798
2019,FCA US LLC,Chrysler,300,CRX,16,19.8,35.1989,24.6535,15.9536,25.0202,19.062
2019,FCA US LLC,Chrysler,300 AWD,CRX,29,23,38.1,27.9923,18.3385,26.9053,21.4055
2019,FCA US LLC,Chrysler,300 AWD,CRX,28,23,38.1,27.9923,18.3385,26.9053,21.4055
2019,FCA US LLC,Dodge,Charger,CRX,21,23.9,43.1,29.8923,19.0003,30.0971,22.7798
2019,FCA US LLC,Dodge,Charger,CRX,19,23.9,43.1,29.8923,19.0003,30.0971,22.7798
2019,FCA US LLC,Dodge,Charger,CRX,23,19.8,35.1989,24.6535,15.9536,25.0202,19.062
2019,FCA US LLC,Dodge,Charger,CRX,24,18.0689,34.1366,22.9245,14.6423,24.3237,17.8371
2019,FCA US LLC,Dodge,Charger AWD,CRX,26,23,38.1,27.9923,18.3385,26.9053,21.4055
2019,FCA US LLC,Dodge,Charger SRT,CRX,25,16.1,28.8,20.0858,13.3461,22.0226,16.2222
2019,Ford Motor Company,Ford,TAURUS AWD,FMX,72,20.9,34.5,25.407,16.779,24,19
2019,Ford Motor Company,Ford,TAURUS AWD,FMX,71,20.2,33,24.4714,16.2544,23.5747,18.8946
2019,Ford Motor Company,Ford,TAURUS AWD FFV,FMX,74,20.9,34.5,25.407,16.779,24,19
2019,Ford Motor Company,Ford,TAURUS FWD,FMX,73,22.2632,37.0276,27.1315,17.7938,26.2114,20.7996
2019,Ford Motor Company,Ford,TAURUS FWD FFV,FMX,75,22.2632,37.0278,27.1315,17.7938,26.2115,20.7997
2019,Hyundai,GENESIS,G80 AWD,HYX,18,21.3,34,25.6037,17.0777,24.2339,19.6948
2019,Hyundai,GENESIS,G80 AWD,HYX,20,22.043,34.1113,26.2169,17.6305,24.3071,20.117
2019,Hyundai,GENESIS,G80 AWD,HYX,22,18.7,31.7,22.9319,15.1221,22.7134,17.7991
2019,Hyundai,GENESIS,G80 RWD,HYX,19,21.7,35.5,26.3008,17.3756,25.217,20.2026
2019,Hyundai,GENESIS,G80 RWD,HYX,21,23.0895,36.5584,27.6783,18.4045,25.9067,21.1622
2019,Hyundai,GENESIS,G80 RWD,HYX,23,19.7,34.1,24.3219,15.8782,24.2996,18.812
2019,Hyundai,GENESIS,G90 AWD,HYX,14,21.5,34.1,25.7879,17.2268,24.2996,19.8232
2019,Hyundai,GENESIS,G90 AWD,HYX,16,19.1,32.1,23.3566,15.4251,22.9789,18.1031
2019,Hyundai,GENESIS,G90 RWD,HYX,15,21.5,33.4,25.6053,17.2268,23.8388,19.6835
2019,Hyundai,GENESIS,G90 RWD,HYX,17,19.5,33.3,23.9701,15.7274,23.7728,18.5529
2019,Honda,Honda,ACCORD,HNX,43,39.8145,56.3639,45.876,30.0945,38.2295,33.2814
2019,Honda,Honda,ACCORD,HNX,44,37.6769,51.3419,42.8035,28.6683,35.2059,31.2824
2019,Honda,Honda,ACCORD,HNX,42,34.2,51.5,40.2905,26.3074,35.3021,29.7143
2019,Honda,Honda,ACCORD,HNX,46,29.4,50.2,36.1381,22.962,34,27.0324
2019,Honda,Honda,ACCORD,HNX,48,70.9,70.5,70.7194,48,48.0969,48.4664
2019,Honda,Honda,ACCORD,HNX,45,28.1,46.4,34.1632,22.0382,32.165,25.6759
2019,Hyundai,HYUNDAI MOTOR COMPANY,Elantra GT,HYX,56,32,46.4,37.1944,24.7868,32.165,27.6399
2019,Hyundai,HYUNDAI MOTOR COMPANY,Elantra GT,HYX,57,29.3,42.6,34.0893,22.8912,29.7811,25.5513
2019,Hyundai,HYUNDAI MOTOR COMPANY,Elantra GT,HYX,55,31.6,46.6,36.9526,24.508,32.2893,27.489
2019,Hyundai,HYUNDAI MOTOR COMPANY,Ioniq,HYX,48,72.421,74.8987,73.5154,54.7111,54.4394,54.5885
2019,Hyundai,HYUNDAI MOTOR COMPANY,Ioniq Blue,HYX,49,75.7,79.1,77.1931,56.5105,59.4169,57.7824
2019,Hyundai,HYUNDAI MOTOR COMPANY,Sonata,HYX,45,35.1,53.5,41.527,27.6673,36.8753,31.1698
2019,Hyundai,HYUNDAI MOTOR COMPANY,Sonata,HYX,44,29,45.5,34.6553,22.6786,31.604,25.9803
2019,Hyundai,HYUNDAI MOTOR COMPANY,Sonata,HYX,42,32.6,47.6,37.9868,25.2036,32.9095,28.1721
2019,Hyundai,HYUNDAI MOTOR COMPANY,Sonata SE,HYX,43,33.3,50.5,39.3276,25.6879,34.6925,29.085
2019,Jaguar Land Rover L,Jaguar,XJ,JLX,354,22.9,38.3,27.9589,18.2647,27.0344,21.3866
2019,Jaguar Land Rover L,Jaguar,XJ,JLX,352,18.4,32,22.7512,14.8943,22.9126,17.6782
2019,Jaguar Land Rover L,Jaguar,XJ AWD,JLX,355,20.9,36.8,25.9443,16.779,26.0636,19.9822
2019,Jaguar Land Rover L,Jaguar,XJL,JLX,362,22.7,38,27.723,18.117,26.8407,21.2207
2019,Jaguar Land Rover L,Jaguar,XJL,JLX,353,18.4,32,22.7512,14.8943,22.9126,17.6782
2019,Jaguar Land Rover L,Jaguar,XJL AWD,JLX,356,20.9,35.4,25.6229,16.779,25.1517,19.7354
2019,Kia,KIA MOTORS CORPORATION,Cadenza,KMX,16,25.4984,38.838,30.1599,20.1662,27.3809,22.879
2019,Kia,KIA MOTORS CORPORATION,K900,KMX,37,23,35.3,27.277,18.3385,25.0863,20.8639
2019,Kia,KIA MOTORS CORPORATION,Optima,KMX,17,35.2,53.2,41.522,26.8846,36.5766,30.5243
2019,Kia,KIA MOTORS CORPORATION,Optima,KMX,18,26.7,42.4,32.0385,21.0347,29.6545,24.2002
2019,Kia,KIA MOTORS CORPORATION,Optima,KMX,19,31.3692,47.0807,36.9124,24.3468,32.5878,27.4732
2019,Kia,KIA MOTORS CORPORATION,Optima FE,KMX,20,32.7,49.5128,38.5979,25.1296,35.0098,28.7852
2019,Ford Motor Company,Lincoln,CONTINENTAL AWD,FMX,84,21,35.2,25.6578,16.8538,25.0209,19.7556
2019,Ford Motor Company,Lincoln,CONTINENTAL AWD,FMX,86,20.1991,33.7229,24.6469,16.2538,24.0515,19.0302
2019,Ford Motor Company,Lincoln,CONTINENTAL AWD,FMX,88,20.4599,33.839,24.8879,16.4495,24.128,19.1989
2019,Ford Motor Company,Lincoln,CONTINENTAL FWD,FMX,85,22.1251,38.3248,27.3221,17.6914,27.0504,20.9537
2019,Ford Motor Company,Lincoln,CONTINENTAL FWD,FMX,87,21.3,36.5,26.2121,17.0777,25.8687,20.1608
2019,Maserati,MASERATI,QUATTROPORTE S,MAX,37,19.6,32,23.7396,15.8028,22.9126,18.3676
2019,Maserati,MASERATI,QUATTROPORTE SQ4 V6,MAX,33,19.5,32,23.6588,15.7274,22.9126,18.3114
2019,Maserati,MASERATI,QUATTROPORTE V8,MAX,30,18.1,30.3,22.1052,14.666,21.7799,17.1931
2019,Mercedes-Benz,Mercedes-Benz,AMG S 63 4MATIC,MBX,205,20.8,37.4,25.9913,16.7042,26.4527,20.0251
2019,Mercedes-Benz,Mercedes-Benz,S 450,MBX,520,23.5,39.7,28.7859,18.7066,27.9345,21.973
2019,Mercedes-Benz,Mercedes-Benz,S 450 4MATIC,MBX,521,23.1,39.5,28.4075,18.4122,27.8062,21.7132
2019,Mercedes-Benz,Mercedes-Benz,S 560,MBX,202,21.2,38.9,26.6585,17.0031,27.4208,20.5095
2019,Mercedes-Benz,Mercedes-Benz,S 560 4MATIC,MBX,207,21.7,38.6,27.0244,17.3756,27.2277,20.7551
2019,Mercedes-Benz,Mercedes-Benz,S 560 4MATIC Maybach,MBX,326,20.4,35.2,25.1605,16.4046,25.0209,19.4129
2019,Rolls-Royce,Rolls-Royce Motor Cars Limited,Ghost,RRG,5,14.1674,25.0399,17.6079,11.6311,18.2188,13.8915
2019,Rolls-Royce,Rolls-Royce Motor Cars Limited,Ghost EWB,RRG,6,14.1674,25.0399,17.6079,11.6311,18.2188,13.8915
2019,Rolls-Royce,Rolls-Royce Motor Cars Limited,Phantom,RRG,1,14.3,27.5,18.2398,11.7348,19.8951,14.391
2019,Rolls-Royce,Rolls-Royce Motor Cars Limited,Phantom EWB,RRG,2,14.3,27.5,18.2398,11.7348,19.8951,14.391
2019,BMW,BMW,330i xDrive Sports Wagon,BMX,323,29.8277,47.5509,35.8387,23.2643,32.8791,26.7896
2019,General Motors,Buick,REGAL TOUR X AWD,GMX,354,27.2,42,32.326,21.3942,29.401,24.3822
2019,General Motors,Chevrolet,SONIC 5,GMX,201,33.1952,51.1,39.409,25.6155,34.046,28.8278
2019,General Motors,Chevrolet,SONIC 5,GMX,364,33.6,52.2,40.0164,25.8948,35.2593,29.4097
2019,FCA US LLC,FIAT,500L,CRX,400,28.1,42.5,33.1552,22.0382,29.7178,24.9382
2019,Honda,Honda,FIT,HNX,3,43.7998,58.3993,49.3517,33,39.8287,36.467
2019,Honda,Honda,FIT,HNX,4,40.7998,52.8496,45.4645,31,36.1329,33
2019,Honda,Honda,FIT,HNX,5,37.7363,52.1043,43.0824,28.7082,35.6692,31.4721
2019,Honda,Honda,HR-V AWD,HNX,24,34.6,45.2,38.6822,26.5817,31.4165,28.5595
2019,Honda,Honda,HR-V AWD,HNX,25,34.2907,44.6067,38.2738,26.3697,31.045,28.2867
2019,Honda,Honda,HR-V FWD,HNX,22,36.7,48.6,41.2445,28.0101,33.5269,30.25
2019,Honda,Honda,HR-V FWD,HNX,23,36.7,48.6,41.2445,28.0101,33.5269,30.25
2019,Kia,KIA MOTORS CORPORATION,Niro,KMX,31,65.7,62.5,64.2204,50.8864,46.2675,48.6987
2019,Kia,KIA MOTORS CORPORATION,Niro FE,KMX,33,68.2,66.2,67.2852,51.9792,48.6163,50.4101
2019,Kia,KIA MOTORS CORPORATION,Niro Touring,KMX,32,60,58.4,59.2693,45.6915,40.452,43.175
2019,Kia,KIA MOTORS CORPORATION,Soul,KMX,8,33.4,43.9,37.4285,25.7569,30.6012,27.7325
2019,Kia,KIA MOTORS CORPORATION,Soul,KMX,6,33.3,42.4,36.8599,26.0867,30.9049,28.0549
2019,Kia,KIA MOTORS CORPORATION,Soul,KMX,7,31.4,43,35.7385,24.3683,30.034,26.6288
2019,Kia,KIA MOTORS CORPORATION,Soul,KMX,9,31.6763,43.1746,35.9894,24.5612,30.1442,26.7944
2019,Subaru,Subaru,IMPREZA 5-Door,FJX,6,36.6706,53.2969,42.6591,27.9903,36.3908,31.2349
2019,Subaru,Subaru,IMPREZA 5-Door,FJX,4,30.3,44.4,35.352,23.5971,30.9153,26.4104
2019,Subaru,Subaru,IMPREZA 5-Door SPORT,FJX,28,35.5,51.1,41.1536,27.1962,35.0586,30.2489
2019,Subaru,Subaru,IMPREZA 5-Door SPORT,FJX,27,28.6,42.9,33.6471,22.3944,29.9708,25.2689
2019,Volkswagen Group of,Volkswagen,Golf SportWagen,VGA,27,35.9,52.9,41.9693,27.4682,36.1511,30.7968
2019,Volkswagen Group of,Volkswagen,Golf SportWagen,VGA,29,35.4499,53.585,41.8187,29.0298,37.3564,32.2662
2019,Volvo,"Volvo Cars of North America, LLC",V60 AWD,VVX,132,26.5925,45.0498,32.6036,20.9573,31.3226,24.6242
2019,Volvo,"Volvo Cars of North America, LLC",V60 CC AWD,VVX,133,27.8,44.6,33.4741,21.824,31.0408,25.1898
2019,Volvo,"Volvo Cars of North America, LLC",V60 FWD,VVX,131,30.5,52.3,37.5418,23.7377,35.7879,27.9767
2019,Jaguar Land Rover L,Jaguar,XF Sportbrake AWD,JLX,268,22.8,35.4,27.1483,18.1909,25.1517,20.7786
2019,Mercedes-Benz,Mercedes-Benz,AMG GLA 45 4MATIC,MBX,245,28.1,40.5,32.5902,22.0382,28.4463,24.5243
2019,Mercedes-Benz,Mercedes-Benz,E 450 4MATIC (station wagon),MBX,303,24,37.4,28.6133,19.0736,26.4527,21.8116
2019,Rolls-Royce,Rolls-Royce Motor Cars Limited,Cullinan,RRG,10,14.3,27.5,18.2398,11.7348,19.8951,14.391
2019,Volvo,"Volvo Cars of North America, LLC",V90 AWD,VVX,109,26.5925,45.0498,32.6036,20.9573,31.3226,24.6242
2019,Volvo,"Volvo Cars of North America, LLC",V90 CC AWD,VVX,115,25.9,42.5,31.4231,20.4572,29.7178,23.7938
2019,Volvo,"Volvo Cars of North America, LLC",V90 CC AWD,VVX,124,27.9,43.8,33.3475,21.8954,30.5383,25.0909
2019,Volvo,"Volvo Cars of North America, LLC",V90 FWD,VVX,104,30.5,52.3,37.5418,23,35,27
2019,General Motors,Chevrolet,COLORADO 2WD,GMX,552,24.6,36.1,28.7166,19.5124,25.6084,21.8534
2019,General Motors,Chevrolet,COLORADO 2WD,GMX,554,24.9,36.2,28.9693,19.7311,25.6735,22.0252
2019,General Motors,Chevrolet,COLORADO 2WD,GMX,583,25.2,42.4,30.8275,19.9494,29.6545,23.3948
2019,General Motors,Chevrolet,COLORADO 2WD,GMX,601,22,34.5,26.2857,17.5986,24.5623,20.1722
2019,General Motors,GMC,CANYON 2WD,GMX,553,24.6,36.1,28.7166,19.5124,25.6084,21.8534
2019,General Motors,GMC,CANYON 2WD,GMX,555,24.9,36.2,28.9693,19.7311,25.6735,22.0252
2019,General Motors,GMC,CANYON 2WD,GMX,584,25.2,42.4,30.8275,19.9494,29.6545,23.3948
2019,General Motors,GMC,CANYON 2WD,GMX,602,22,34.5,26.2857,17.5986,24.5623,20.1722
2019,Honda,Honda,RIDGELINE FWD,HNX,1,23.5,37.2997,28.1939,18.7066,26.3877,21.5263
2019,Nissan,NISSAN,FRONTIER 2WD,NSX,83,21.3955,30.8776,24.8263,17.1489,22.1658,19.0936
2019,Nissan,NISSAN,FRONTIER 2WD,NSX,84,24.5,33,27.7121,19.4394,23,21.1054
2019,Nissan,NISSAN,FRONTIER 2WD,NSX,181,20.1687,31.5306,24.0721,16.2309,22.6007,18.5884
2019,Nissan,NISSAN,FRONTIER 2WD,NSX,182,20.4,30.6,24,16.4046,21.9805,18.5186
2019,Nissan,NISSAN,FRONTIER 2WD FFV,NSX,291,19.5202,30.6359,23.3293,15.7426,22.0045,18.0546
2019,Toyota,TOYOTA,TACOMA 2WD,TYX,80,24.6,32.7,27.6861,19.5124,23.3764,21.0804
2019,Toyota,TOYOTA,TACOMA 2WD,TYX,72,23.5,33.1,27.0274,18.7066,23.6408,20.6457
2019,General Motors,Chevrolet,COLORADO 4WD,GMX,712,23.3613,33.7332,27.1126,18.6046,24.0583,20.718
2019,General Motors,Chevrolet,COLORADO 4WD,GMX,585,24.2,39.7,29.358,19.22,27.9345,22.3588
2019,General Motors,Chevrolet,COLORADO 4WD,GMX,592,20.9,33.2,25.0815,16.779,23.7068,19.3196
2019,General Motors,Chevrolet,COLORADO ZR2 4WD,GMX,586,21.1,31.2493,24.7117,17.6452,22.1305,19.416
2019,General Motors,Chevrolet,COLORADO ZR2 4WD,GMX,609,19.5,27,22.2857,15.7274,18.063,16.6991
2019,General Motors,GMC,CANYON 4WD,GMX,713,23.3613,33.7332,27.1126,18.6046,24.0583,20.718
2019,General Motors,GMC,CANYON 4WD,GMX,587,24.2,39.7,29.358,19.22,27.9345,22.3588
2019,General Motors,GMC,CANYON 4WD,GMX,594,20.9,33.2,25.0815,16.779,23.7068,19.3196
2019,Nissan,NISSAN,FRONTIER 4WD,NSX,183,18.6762,28.5762,22.1255,15.104,20.6224,17.1718
2019,Nissan,NISSAN,FRONTIER 4WD,NSX,184,19.2537,28.7163,22.6058,15.5414,20.7168,17.5098
2019,Nissan,NISSAN,FRONTIER 4WD FFV,NSX,292,18.6474,28.4143,22.0596,15.0822,20.5132,17.1221
2019,Toyota,TOYOTA,TACOMA 4WD,TYX,81,23.3,31,26.2321,18.5595,22.2474,20.0556
2019,Toyota,TOYOTA,TACOMA 4WD,TYX,73,22.7047,31.255,25.8921,18.1205,22.4173,19.831
2019,Toyota,TOYOTA,TACOMA 4WD,TYX,74,21.3,28.5,24.0321,17.0777,20.571,18.4907
2019,Toyota,TOYOTA,TACOMA 4WD D-CAB V6 MT OFF-ROAD,TYX,75,21.3179,27.7358,23.7957,17.0911,20.0547,18.3086
2019,General Motors,Chevrolet,C10 SILVERADO 2WD,GMX,646,25,37.1,29.3003,19.8039,22.9342,21.0999
2019,General Motors,Chevrolet,C10 SILVERADO 2WD,GMX,762,23.6,33.9,27.3378,18.7801,21.8463,20.0462
2019,General Motors,Chevrolet,C10 SILVERADO 2WD,GMX,747,18.3,28.5,21.813,14.8182,20.571,16.9515
2019,General Motors,Chevrolet,C10 SILVERADO 2WD,GMX,715,21.3,33,25.3434,17.0777,23.5747,19.4955
2019,General Motors,Chevrolet,C10 SILVERADO 2WD,GMX,618,20.7,32.1,24.6374,16.6294,22.9789,18.9908
2019,General Motors,Chevrolet,C15 SILVERADO LD 2WD,GMX,513,18.6,30.1,22.4618,15.0462,21.6461,17.4389
2019,Ford Motor Company,Ford,F150 2.7L 2WD GVWR>6649 LBS,FMX,115,24.7259,37.6645,29.2471,19,25,21
2019,Ford Motor Company,Ford,F150 2WD BASE PAYLOAD LT TIRE,FMX,100,24.8202,37.8998,29.3834,19,25,21
2019,Ford Motor Company,Ford,F150 2WD BASE PAYLOAD LT TIRE,FMX,114,23.1,34.6,27.1626,17,22,19
2019,Ford Motor Company,Ford,F150 2WD FFV BASE PAYLOAD LT,FMX,104,24.21,35.5561,28.2694,19.2274,24,21
2019,Ford Motor Company,Ford,F150 2WD FFV BASE PAYLOAD LT,FMX,123,21.0623,32.279,24.9663,16,21,18
2019,Ford Motor Company,Ford,F150 3.5L 2WD GVWR>7599 LBS,FMX,112,23.1,34.6,27.1626,17,21,19
2019,Ford Motor Company,Ford,F150 5.0L 2WD FFV GVWR>7599 LBS,FMX,124,21,32.3,24.9238,15,20,17
2019,Ford Motor Company,Ford,F150 PICKUP 2WD,FMX,99,24.7529,37.7318,29.2861,19.6239,26,22.2709
2019,Ford Motor Company,Ford,F150 PICKUP 2WD,FMX,113,23.1088,34.6088,27.1717,18.4187,24.6337,20.7777
2019,Ford Motor Company,Ford,F150 PICKUP 2WD FFV,FMX,103,24.251,35.5863,28.3087,19.2574,25.2734,21.5677
2019,Ford Motor Company,Ford,F150 PICKUP 2WD FFV,FMX,122,21.0222,32.2925,24.939,16.8704,23.1066,19.2025
2019,Ford Motor Company,Ford,F150 PICKUP 2WD LIMITED,FMX,134,21.5,31.2,24.9972,17.2268,22.3807,19.2183
2019,General Motors,GMC,C10 SIERRA 2WD,GMX,647,25,37.1,29.3003,19.8039,22.9342,21.0999
2019,General Motors,GMC,C10 SIERRA 2WD,GMX,763,23.6,33.9,27.3378,18.7801,21.8463,20.0462
2019,General Motors,GMC,C10 SIERRA 2WD,GMX,750,18.3,28.5,21.813,14.8182,20.571,16.9515
2019,General Motors,GMC,C10 SIERRA 2WD,GMX,716,21.3,33,25.3434,17.0777,23.5747,19.4955
2019,General Motors,GMC,C10 SIERRA 2WD,GMX,619,20.5291,31.8141,24.4284,16.5014,22.7892,18.8407
2019,General Motors,GMC,C15 SIERRA LTD 2WD,GMX,514,18.6,30.1,22.4618,15.0462,21.6461,17.4389
2019,Nissan,NISSAN,TITAN 2WD,NSX,385,19.1168,29.6825,22.763,15.4379,21.3664,17.6405
2019,FCA US LLC,RAM,1500 4X2,CRX,516,24.8491,35.2975,28.6678,19.694,25.0847,21.8024
2019,FCA US LLC,RAM,1500 4X2,CRX,504,20.8,31.9499,24.675,16.7042,22.8793,19.0135
2019,FCA US LLC,RAM,1500 4X2,CRX,505,17.9,31.3499,22.1826,14.5136,22.4805,17.2673
2019,FCA US LLC,RAM,1500 Classic 4X2,CRX,539,21.1499,34.5499,25.6217,16.9657,24.5951,19.7182
2019,FCA US LLC,RAM,1500 Classic 4X2,CRX,500,18.5258,29.9638,22.3681,14.9899,21.5549,17.3707
2019,Toyota,TOYOTA,TUNDRA 2WD,TYX,97,18.4,26.4,21.3053,14.8943,19.1479,16
2019,Toyota,TOYOTA,TUNDRA 2WD,TYX,100,16.1785,24.3221,19.0485,13.1931,17.726,14.9087
2019,General Motors,Chevrolet,K10 SILVERADO 4WD,GMX,644,23.6,33.9,27.3378,18.7801,21.8463,20.0462
